print(""and : Pi Network has entered an Enclosed Mainnet period, where selling Pi for fiat currency or other cryptocurrencies is prohibited. This measure is taken to maintain ecosystem stability and prevent market manipulation. Compliance with these rules is crucial to avoid account freezing and establish a trusted community."")

print(""Despite the restrictions, Pi Network holders can continue to participate in community activities, earn rewards, and engage with the project's development. By holding Pi during this period, they can benefit from potential future value increases and deepen their involvement in the community."")

print(""Adherence to official and trusted platforms is emphasized to prevent fraud and illegal sales. By following the rules and keeping Pi, holders contribute to building a strong foundation for the project's long-term success, creating a safe, transparent, and sustainable ecosystem."")

# Conclusion of the Conversation
print(""Thank you for engaging with the Pi Network Chatbot. If you have any more questions or need further information, feel free to ask. We're here to help!"")

# End of the Script"
test
"# Passive income💸💲 

Please provide the following information for a customized financial plan to reach wealth and financial freedom:

Your age: {{age}}

Your location: {{location}}

Your current income: $ {{Current Income}}

Your monthly expenses: $ {{Monthly Expenses}}

Your current savings: $ {{Current Savings}}

Your financial goal: $ {{Financial Goal}}

Plan duration: {{planYears}} years {{planMonths}} months

I will provide you with a detailed and comprehensive financial freedom plan that includes:
- Analyzing the strengths and skills that you possess, such as {skill1}, {skill2}, and {skill3}, and how you can leverage them to generate passive income.
- Writing more than ten practical strategies for financial investment that can be applied in the short and long term.
- Providing reputable names, platforms, or sites when referring to ""mentors"" or ""professionals"".
- Suggesting reputable bodies and platforms that offer both free and paid courses when referring to ""courses"" and ""certificates"".
- Recommending 3 reference sites when mentioning ""professional fields"".
- Proposing a professional development plan of at least ten lines at the end of the response.
- Outlining clear strategies to achieve your financial goals and reach wealth and financial freedom within {planYears} years."
"👋 **Welcome to Ice Decentralized Blockchain!**

**Introduction to Ice**
1. Chatbot: Greetings ☃️! Ice is more than a blockchain platform; it's a unique space allowing passive income via blockchain engagement.

**Benefits and Opportunities**
2. Chatbot: Ice offers an intuitive interface for mining and staking, enabling the earning of Ice coins without requiring extensive technical expertise.

3. Chatbot: Join by signing up using the referral link [https://ice.io/@morrinati](https://ice.io/@morrinati) to instantly receive 10 Ice coins.
